Id,Prediction
5677,4302333.615689883
5678,3837772.8044913886
5679,4005220.801166733
5680,4156975.351686389
5681,4179470.4602223206
5682,3434863.779315161
5683,4003038.0896683834
5684,5231553.978885409
5685,3380748.95445223
5686,3483190.191119473
5687,5425287.1068819035
5688,3719873.520498253
5689,4616621.876464406
5690,4024294.0388344387
5691,4330965.325935616
5692,4253439.530764862
5693,5106624.728843318
5694,4674321.4491425175
5695,4287340.916794863
5696,3789580.0494437804
5697,3907439.152365355
5698,3720245.802671018
5699,4450174.738994813
5700,4576105.088316865
5701,3236906.2653649813
5702,4003033.077723303
5703,4682377.434015029
5704,4528580.4455558015
5705,4474721.160757284
5706,3581395.0822074655
5707,3454615.3415029636
5708,3597808.518450847
5709,3995023.3451223294
5710,4851474.151860445
5711,3891842.668292211
5712,4628999.970245224
5713,3787995.758404098
5714,4840865.214040255
5715,3639105.030789534
5716,4651453.591788061
5717,4707705.648674159
5718,4410795.0379605135
5719,3640616.27980325
5720,3558850.266473676
5721,4151898.647548647
5722,5425287.1068819035
5723,3999513.4184357733
5724,4246268.054962055
5725,5065930.507540472
5726,4673264.86748867
5727,4794739.609275529
5728,3792272.4956188337
5729,3237260.3203782705
5730,3819482.5498451088
5731,3432652.478280295
5732,4558121.48487593
5733,3717783.0832469785
5734,3236906.2653649813
5735,4793744.850892419
5736,4380219.271469364
5737,3371175.7860860904
5738,4988588.00792609
5739,4272496.144759326
5740,4167569.7172199115
5741,4003038.0896683834
5742,4709578.246962341
5743,3634703.4952592766
5744,3413238.108855161
5745,5119005.618605158
5746,3392485.717409002
5747,3844253.7942175227
5748,5005177.184609266
5749,3416797.299087349
5750,4208170.39337592
5751,4678614.412544838
5752,3732632.015824495
5753,3688813.522851506
5754,3784805.1929713693
5755,4672807.070117554
5756,3447237.4860912543
5757,5231553.978885409
5758,3692894.593438268
5759,4673836.579920386
5760,3573709.2025881065
5761,3909470.500190957
5762,4287340.916794863
5763,5426377.501153875
5764,4704376.1072814865
5765,4340167.5731795775
5766,3641299.1518937675
5767,3456826.6425378295
5768,4269410.050473325
5769,4340735.964210826
5770,4917534.256603149
5771,3714874.980192336
5772,4840865.214040255
5773,4862873.652109024
5774,4719488.439101826
5775,4454630.346530006
5776,3177089.9621258704
5777,4572553.354666835
5778,3503161.4988447097
5779,3576690.663909383
5780,4033876.320608407
5781,3787995.758404098
5782,3897805.49158379
5783,3402956.8840602436
5784,4700843.594479528
5785,4772405.348003005
5786,4512401.155139557
5787,5317616.356738339
5788,4225031.654664105
5789,3415952.32877128
5790,3772133.1655865298
5791,3519141.538016391
5792,3552872.1179610942
5793,4898425.266042211
5794,4206559.32650477
5795,4075563.639942165
5796,4209490.584148757
5797,5041143.601104479
5798,4028913.894152214
5799,3483093.1933812723
5800,3994587.0600480936
5801,3000758.118635691
5802,3697302.8734836383
5803,3453730.582211205
5804,4840865.214040255
5805,4672807.070117554
5806,3552872.1179610942
5807,4728762.031647194
5808,3401327.1800516983
5809,3763673.47045917
5810,4707705.648674159
5811,4044594.9990691147
5812,4919668.85931762
5813,3866770.952412462
5814,3453730.582211205
5815,4376552.393355931
5816,4004876.522881824
5817,4010422.851122149
5818,3917026.601975409
5819,4019080.206367826
5820,3416797.299087349
5821,4622758.75442345
5822,4678614.412544838
5823,4108712.937516069
5824,3414356.384308823
5825,3393884.86749056
5826,4312831.672202934
5827,4532300.350678173
5828,3416797.299087349
5829,4396796.464475356
5830,4516486.408725286
5831,4003038.0896683834
5832,5131324.235488497
5833,4935016.446971907
5834,4422308.099857638
5835,3821376.6004508366
5836,5269126.092758426
5837,5320105.155455711
5838,5021576.813172425
5839,4691356.197928108
5840,2911141.274798705
5841,3694638.1203975277
5842,3698183.0665607345
5843,5073529.404807362
5844,4930262.550568032
5845,4796059.51481629
5846,4579368.852692669
5847,4281814.699151362
5848,4502803.415984922
5849,4036747.5944500365
5850,4796059.51481629
5851,4664607.512242991
5852,5546761.8486687625
5853,5072850.817822008
5854,3428668.0749968598
5855,3990178.7800027234
5856,4993777.684360687
5857,4846819.961957105
5858,4679003.068491747
5859,3522801.9218385573
5860,5021576.813172425
5861,4947247.586308478
5862,4556625.190216419
5863,2913352.5758335707
5864,4922789.918098856
5865,4933536.548139419
5866,5136846.060749183
5867,3680325.008260535
5868,3748287.029946813
5869,4717894.060845088
5870,3347458.236513041
5871,4682640.757901942
5872,3654929.3919402426
5873,4192700.274340269
5874,4571048.017696311
5875,4827394.445079338
5876,3687966.6252433355
5877,4321523.427608647
5878,4109310.435366547
5879,3768802.760445488
5880,4660364.293319268
5881,4452282.011441185
5882,3761554.0769776325
5883,5768138.514630326
5884,5140239.716281016
5885,4157346.1599655515
5886,4689523.845231213
5887,3764426.7134834197
5888,3891913.347063347
5889,3571637.53743454
5890,3347458.236513041
5891,4154148.291171094
5892,3650948.8574796706
5893,5177234.224822182
5894,5005177.184609266
5895,4707705.648674159
5896,4129301.4520662692
5897,3792272.4956188337
5898,4040375.1513782097
5899,3807651.345473138
5900,3978779.926158472
5901,5099832.918162013
5902,3625286.939721711
5903,4130434.729407043
5904,4092356.4499768987
5905,3943349.223467969
5906,4231284.560426933
5907,3436712.623639398
5908,4378820.8670239635
5909,3680101.2991711306
5910,3787995.758404098
5911,3578598.219218547
5912,3416797.299087349
5913,4747414.377131444
5914,5124321.204928308
5915,3356945.6330644605
5916,3892679.1061932873
5917,3917026.601975409
5918,5211238.9978443105
5919,3845090.232118599
5920,4974668.693799749
5921,3214353.647154992
5922,3770367.926505352
5923,3345246.935478175
5924,3432652.478280295
5925,4340735.964210826
5926,3381009.473870478
5927,4930262.550568032
5928,4189307.3791197864
5929,3529210.8870789316
5930,5283506.570520346
5931,4967703.103199209
5932,3527098.091230612
5933,3992678.3370333747
5934,3897605.464580967
5935,4109310.435366547
5936,4438405.327520482
5937,3371846.9834667854
5938,5135578.922490108
5939,4631734.208284746
5940,4375240.536515209
5941,4139982.950490892
5942,3710315.780599514
5943,4543466.759174338
5944,4559904.013333755
5945,4603641.259510103
5946,4556625.190216419
5947,3836414.6995161446
5948,4636110.659849734
5949,4153174.748704699
5950,3589997.7194671263
5951,3581395.0822074655
5952,3993550.6931169643
5953,3748287.029946813
5954,3495900.5645960406
5955,4151073.7795389406
5956,5285375.7446010485
5957,4378820.8670239635
5958,4317863.04378648
5959,4643185.547901079
5960,5320105.155455711
5961,3770367.926505352
5962,4282035.91787722
5963,3236906.2653649813
5964,4099823.0388151286
5965,3278589.80928126
5966,3408495.0217939205
5967,4519019.39937126
5968,3595557.466805427
5969,4547233.9569156505
5970,3988245.694199321
5971,3962480.648945772
5972,4225355.723754903
5973,3473083.7399408966
5974,4162018.421834348
5975,4181059.0468515824
5976,4370217.884635456
5977,4710321.773472568
5978,4143664.1965789422
5979,5082280.108286812
5980,3092398.6392398695
5981,3443427.792155151
5982,4592398.637774023
5983,5329901.900952902
5984,4686659.810011843
5985,4197333.053384475
5986,3519141.538016391
5987,3975815.7610778585
5988,3504897.814479352
5989,3216798.6905831555
5990,4795023.594417004
5991,4151095.29183582
5992,3915253.343028677
5993,3887171.868426917
5994,4698181.200476892
5995,3323621.265018175
5996,4937076.56180333
5997,4120988.1602226323
5998,4287340.916794863
5999,3764426.7134834197
6000,3945856.3609419144
6001,4102257.810191656
6002,3371175.7860860904
6003,4768084.312886723
6004,4977098.15686062
6005,3953198.0161860688
6006,4010422.851122149
6007,4636110.659849734
6008,3519141.538016391
6009,3789934.7144374046
6010,4861862.9198458595
6011,4151073.7795389406
6012,3551699.487987414
6013,4706148.593397171
6014,3467903.305938186
6015,3434863.779315161
6016,3866770.952412462
6017,3414800.71075038
6018,4768084.312886723
6019,3915627.534921183
6020,3444820.631607834
6021,5111181.5346519165
6022,4706148.593397171
6023,3558850.266473676
6024,3709354.1591993347
6025,5332713.7396311695
6026,4930262.550568032
6027,3768813.3496794803
6028,3637759.1703749103
6029,4428976.181925356
6030,4841711.37399773
6031,3724818.1916522
6032,2911959.7363808877
6033,3393884.86749056
6034,3538833.6231556134
6035,5228035.761243514
6036,4039658.4319672943
6037,3219096.7342162323
6038,3048054.147697949
6039,3863675.6058950727
6040,3787995.758404098
6041,4477003.101466748
6042,3836117.8097200687
6043,5078253.762929708
6044,3416797.299087349
6045,4792970.539699193
6046,3316182.6332373917
6047,3421045.688247338
6048,5551874.433621166
6049,3680968.7783371243
6050,4328034.068291629
6051,4043424.5416922555
6052,2911959.7363808877
6053,3640616.27980325
6054,4749559.815678349
6055,4565574.954096967
6056,3702867.9756456604
6057,3689878.7289404953
6058,2978205.5004257015
6059,4243053.038837246
6060,3593603.236435546
6061,5320105.155455711
6062,3856703.923673822
6063,3892198.679329613
6064,4393239.180822742
6065,4596401.931392449
6066,5177234.224822182
6067,5336341.933205457
6068,3570282.7156635677
6069,4569881.456141249
6070,5061451.317573429
6071,3079436.171093135
6072,2998546.817600825
6073,3972352.597678995
6074,3948156.3411553386
6075,3714874.980192336
6076,3149500.722562861
6077,3640616.27980325
6078,4418397.617109206
6079,4389706.668020784
6080,3558850.266473676
6081,3381316.224718249
6082,3797728.1738791163
6083,4471698.102549105
6084,4522098.755242224
6085,4481795.229251263
6086,5283506.570520346
6087,3463217.9787626243
6088,3818082.813201216
6089,3678479.228691916
6090,5006479.430279595
6091,3966867.6535095526
6092,4956783.175819521
6093,2911141.274798705
6094,4470800.1263222685
6095,3538272.040874208
6096,4443101.715436747
6097,4357564.91785791
6098,4581410.087234508
6099,3147289.4215279953
6100,5014092.665401786
6101,3837772.8044913886
6102,4411281.395247402
6103,3519141.538016391
6104,4897677.072933166
6105,3964369.108824669
6106,3787995.758404098
6107,3641812.0735424245
6108,4902331.860514454
6109,4827623.33518403
6110,3484529.360065119
6111,4101819.8340051947
6112,4167060.096865078
6113,4845782.317322339
6114,4131527.309129331
6115,3752885.142008396
6116,3897605.464580967
6117,4546027.329413052
6118,3590474.92884905
6119,5069950.803838768
6120,4094518.0398974847
6121,3709354.1591993347
6122,4866544.47588895
6123,3786771.668294035
6124,3502206.2535525
6125,3220678.495808539
6126,4151073.7795389406
6127,3743207.105748574
6128,5673349.175408025
6129,3808777.5398109285
6130,5230309.335886869
6131,4349325.3845354095
6132,3401327.1800516983
6133,4389706.668020784
6134,3483093.1933812723
6135,3421323.9368576803
6136,5009849.493701638
6137,3795097.5867280117
6138,3720245.802671018
6139,3316261.6010097982
6140,4947247.586308478
6141,4523588.2370492
6142,3784805.1929713693
6143,4441465.83866957
6144,4671754.301777242
6145,3040466.847092976
6146,3558850.266473676
6147,5283506.570520346
6148,3305872.737575793
6149,4901670.215010087
6150,4617775.967914882
6151,2911141.274798705
6152,5073529.404807362
6153,3435205.9033287102
6154,5168318.744029663
6155,4851474.151860445
6156,3234694.9643301154
6157,3347458.236513041
6158,4906787.448396357
6159,3435142.0279255034
6160,4507525.228458365
6161,3672633.996523666
6162,4511297.111132653
6163,3294265.947542836
6164,3440119.7809277596
6165,3697399.650169249
6166,3775372.1680454556
6167,4352135.464459405
6168,3746793.0458447956
6169,3538272.040874208
6170,4040375.1513782097
6171,4628999.970245224
6172,4209490.584148757
6173,3710993.0637868866
6174,4329520.914175122
6175,4717548.093645751
6176,4075413.7041847375
6177,3978837.1364849424
6178,2997592.1769344383
6179,3520556.115830352
6180,3637759.1703749103
6181,4192828.035196064
6182,4678868.133430748
6183,3473083.7399408966
6184,5041143.601104479
6185,3578455.277086246
6186,3305872.737575793
6187,3692923.28736721
6188,4462893.578088205
6189,4290709.942202379
6190,4896542.039598254
6191,4728843.674369259
6192,4070697.8949182294
6193,4596401.931392449
6194,4738154.290730725
6195,3671290.174654794
6196,5323379.153027099
6197,4433709.717691499
6198,3147289.4215279953
6199,4033876.320608407
6200,3978779.926158472
6201,4456424.875867281
6202,4165129.257734785
6203,4253439.530764862
6204,3567833.9460452134
6205,3040466.847092976
6206,3526279.629648429
6207,3519141.538016391
6208,3804227.004648919
6209,4015831.6450261083
6210,3786501.7743020807
6211,3819691.0371017847
6212,4897367.833346045
6213,3578598.219218547
6214,3683251.294129852
6215,2985547.1881151847
6216,4507525.228458365
6217,4371995.587547333
6218,4498254.019082354
6219,4805394.15324934
6220,4306034.471301449
6221,4380051.572419845
6222,4786225.827031901
6223,5416289.805169613
6224,3819691.0371017847
6225,3777374.8266839613
6226,5357099.663996877
6227,3305872.737575793
6228,5341301.401201481
6229,3811542.912666449
6230,4702674.277090613
6231,4367742.796748914
6232,5344113.239879749
6233,4981049.437619378
6234,4598745.4030384105
6235,3903042.9533199724
6236,4581410.087234508
6237,4835308.434032662
6238,5065930.507540472
6239,4396221.511176655
6240,4098547.651468312
6241,3640616.27980325
6242,3329648.705364292
6243,4102257.810191656
6244,4494057.692463408
6245,4549087.84056214
6246,4347008.344637437
6247,4661811.9671885595
6248,3437353.3289603693
6249,2914171.0374157536
6250,4024294.0388344387
6251,3595839.1408827594
6252,3697399.650169249
6253,4364282.8959229095
6254,3558850.266473676
6255,5000480.862367651
6256,4705406.320381359
6257,4389710.870493674
6258,3503161.4988447097
6259,4827623.33518403
6260,3323041.624799785
6261,3800881.970483401
6262,3619737.3153623487
6263,4619168.768794653
6264,2996773.7153522554
6265,4495147.134677547
6266,4405358.729940943
6267,5143051.554959284
6268,4824960.941181394
6269,2895543.0446848217
6270,4105829.560854928
6271,3778556.207905063
6272,4436116.293613402
6273,4636110.659849734
6274,3622981.01030335
6275,4132661.0002933033
6276,3813288.0339810867
6277,4804115.499688801
6278,3437353.3289603693
6279,4726836.151531978
6280,3220678.495808539
6281,4287340.916794863
6282,3349767.5825269376
6283,3416797.299087349
6284,3692923.28736721
6285,3713110.821378181
6286,5127954.172066454
6287,3687966.6252433355
6288,4325847.140839663
6289,4861430.757501045
6290,3911284.570587775
6291,3538272.040874208
6292,5135578.922490108
6293,4717548.093645751
6294,4043799.4922024286
6295,4015831.6450261083
6296,3881374.6197516653
6297,4282035.91787722
6298,3869761.771733672
6299,4427309.416019923
6300,3897605.464580967
6301,3347458.236513041
6302,5146679.748533572
6303,3305872.737575793
6304,4145768.7806212977
6305,3782593.8919365034
6306,4045275.820856986
6307,5035444.501994224
6308,4601419.480375711
6309,3688813.522851506
6310,3780201.6142897396
6311,4011258.8858836903
6312,3080113.4542805078
6313,3680325.008260535
6314,4251803.653997685
6315,4380219.271469364
6316,3756530.190304084
6317,4330807.269654326
6318,4024294.0388344387
6319,4821947.450242507
6320,5283506.570520346
6321,4409083.218366525
6322,4335430.965293183
6323,5424357.869157848
6324,5211238.9978443105
6325,3678970.943622306
6326,4092341.8681703764
6327,4720399.439462087
6328,4374914.272551721
6329,5320105.155455711
6330,3434863.779315161
6331,4018508.208704033
6332,4845782.317322339
6333,3259752.41786675
6334,4393613.262493026
6335,4056433.137084347
6336,3000758.118635691
6337,5636354.666866859
6338,3451818.478514045
6339,4581280.956389829
6340,4119980.8431452233
6341,4170966.861538541
6342,4600034.898530595
6343,3875075.106143652
6344,3434863.779315161
6345,3157088.023167834
6346,4257346.1252371045
6347,3519141.538016391
6348,4447606.607475014
6349,3305750.630038038
6350,3573105.732030076
6351,3401327.1800516983
6352,4946412.5270231385
6353,5222923.17629111
6354,4586082.3491033055
6355,4335430.965293183
6356,3950758.3075412237
6357,3650504.5310381134
6358,3558850.266473676
6359,3532761.9928300823
6360,5184645.859512733
6361,5004697.611740375
6362,3573105.732030076
6363,3285531.42040067
6364,5341301.401201481
6365,3290090.6199934916
6366,4367742.796748914
6367,4444114.72375771
6368,3847729.6567840613
6369,3276614.9938222663
6370,5436686.607130483
6371,3459252.5262689055
6372,3927296.1048848033
6373,4405180.989529325
6374,4193692.499481961
6375,3840262.354136597
6376,3897262.892119517
6377,4034428.6066166847
6378,4930262.550568032
6379,4213956.223506324
6380,3176845.298288378
6381,3529210.8870789316
6382,3962346.447910803
6383,3821376.6004508366
6384,3885901.4552702787
6385,4357571.772243765
6386,3084179.2581543755
6387,3040466.847092976
6388,3953184.2714615576
6389,4151073.7795389406
6390,3361618.4515944133
6391,4145768.7806212977
6392,5425287.1068819035
6393,5451889.003219178
6394,4495979.013718948
6395,4935016.446971907
6396,4654770.476456048
6397,5109685.239992406
6398,4219324.271933146
6399,3880925.598887598
6400,5143051.554959284
6401,3610777.5237586144
6402,4340757.476507707
6403,5083845.920751003
6404,3765884.771494036
6405,3909470.500190957
6406,3907096.579903905
6407,5041143.601104479
6408,4335430.965293183
6409,2913352.5758335707
6410,4357571.772243765
6411,5046844.002242804
6412,4145768.7806212977
6413,4336996.646562776
6414,4355714.427195498
6415,3650504.5310381134
6416,4325271.361910535
6417,4377037.262578063
6418,4661811.9671885595
6419,3603306.443530224
6420,4359866.467068644
6421,4194958.345236766
6422,4034732.0735796145
6423,3834729.1361670927
6424,4530699.9683191385
6425,3483093.1933812723
6426,3992673.6942736027
6427,5249323.900657448
6428,4957989.166299682
6429,4467350.126919729
6430,3768802.760445488
6431,4160561.1760903606
6432,5353028.720672268
6433,3685986.5322399223
6434,3640616.27980325
6435,3661657.3448544997
6436,3941821.3696081196
6437,4019080.206367826
6438,5231553.978885409
6439,3764426.7134834197
6440,3347458.236513041
6441,4967895.517164448
6442,3360036.133340951
6443,4219290.687531727
6444,3565796.8520935825
6445,3589997.7194671263
6446,4753760.007357481
6447,5353028.720672268
6448,3876328.286904139
6449,3237260.3203782705
6450,4209733.353040049
6451,4923071.156900908
6452,4606326.42022273
6453,4723707.067345271
6454,4440954.75683163
6455,4753208.950071605
6456,4661811.9671885595
6457,3782867.226640677
6458,2998546.817600825
6459,4574504.946337089
6460,5005980.419977586
6461,3583542.8903724942
6462,4884505.678190727
6463,4547233.9569156505
6464,3222991.3844172657
6465,3594942.3906210735
6466,4873262.420094439
6467,4233086.726364142
6468,3880032.093434243
6469,4673298.826221689
6470,4975979.4237506315
6471,3780637.8993639755
6472,4146835.1889937916
6473,4919668.85931762
6474,3722526.170308219
6475,4304687.619575708
6476,2998546.817600825
6477,4796059.51481629
6478,3995136.4136976423
6479,4312332.704363721
6480,4540337.2254017005
6481,3671011.9260444515
6482,3316369.8028403064
6483,4751918.59505894
6484,4661811.9671885595
6485,4210219.710326938
6486,4998449.993453058
6487,4170966.861538541
6488,2985547.1881151847
6489,4750112.769167417
6490,4581280.956389829
6491,5296286.913515204
6492,3571130.9165710825
6493,4003038.0896683834
6494,3530414.0942721264
6495,4203585.782965654
6496,4728095.481260214
6497,5005177.184609266
6498,4312831.672202934
6499,3361618.4515944133
6500,4550407.98345093
6501,4919668.85931762
6502,3603306.443530224
6503,3519141.538016391
6504,3807785.6841638307
6505,4728762.031647194
6506,4871789.132901544
6507,3040466.847092976
6508,5567076.829709861
6509,3409898.449021894
6510,4010422.851122149
6511,3558850.266473676
6512,4120988.1602226323
6513,4101819.8340051947
6514,4495979.013718948
6515,3189209.4510201463
6516,4124512.8314552424
6517,4015054.4889511205
6518,5018016.781385113
6519,4937076.56180333
6520,3957592.5515069277
6521,3697399.650169249
6522,3812223.7344543203
6523,4192828.035196064
6524,5133716.968355213
6525,2935251.773142107
6526,3775869.2702919883
6527,3892679.1061932873
6528,4074659.0132484166
6529,3920827.2049570987
6530,4016858.2055886164
6531,4119536.465040928
6532,4908767.333594624
6533,3892679.1061932873
6534,5018842.575132904
6535,4004950.9071747786
6536,4518866.5086562745
6537,4124512.8314552424
6538,5140239.716281016
6539,5065930.507540472
6540,3456826.6425378295
6541,4471573.881561448
6542,3617635.749605828
6543,3681997.7991064265
6544,2953061.304290856
6545,4742383.005547898
6546,3721722.1313255755
6547,4243853.486321391
6548,4853162.713614063
6549,4068666.3774588266
6550,4317863.04378648
6551,3389656.5146155343
6552,2953061.304290856
6553,3864681.847535433
6554,4833289.5971523635
6555,4862873.652109024
6556,3745821.702929255
6557,3901676.3560765986
6558,3844253.7942175227
6559,3951081.148697193
6560,4183212.877788849
6561,4506711.562239485
6562,3765359.033808222
6563,4277875.032540323
6564,3800445.685409165
6565,3873112.3182612346
6566,4768084.312886723
6567,3451818.478514045
6568,3427829.5620412678
6569,4669279.774111788
6570,4189913.865737371
6571,3982850.86948308
6572,4453030.20455023
6573,3687966.6252433355
6574,4243053.038837246
6575,4289973.687182366
6576,3594558.4817277556
6577,3787995.758404098
6578,3859129.1570326407
6579,4359711.876463026
6580,4101819.8340051947
6581,3361618.4515944133
6582,4314686.097965068
6583,4033876.320608407
6584,4769358.926526711
6585,3881501.5716113183
6586,3863675.6058950727
6587,5329901.900952902
6588,5021576.813172425
6589,3770791.175622665
6590,3683238.6201489484
6591,3919386.766878239
6592,5051380.101076582
6593,2978205.5004257015
6594,3907096.579903905
6595,5353028.720672268
6596,4048729.5406098985
6597,5087326.696387142
6598,4204564.225761077
6599,3678970.943622306
6600,4690178.107556222
6601,3681997.7991064265
6602,3360036.133340951
6603,4054428.6868535024
6604,4243172.664533519
6605,3999949.703510009
6606,3860985.122282056
6607,5332713.7396311695
6608,4215518.804857439
6609,3866770.952412462
6610,4769358.926526711
6611,3671011.9260444515
6612,4766368.643361919
6613,4010422.851122149
6614,3866770.952412462
6615,2913352.5758335707
6616,4469417.90671079
6617,3671011.9260444515
6618,3902372.9233749616
6619,5041143.601104479
6620,3873112.3182612346
6621,3703688.8856666237
6622,3581395.0822074655
6623,3626105.401303894
6624,4649804.624922969
6625,3205216.863217746
6626,4606620.739473355
6627,4336993.546644298
6628,4733127.73342697
6629,4733445.026316382
6630,4738557.611268786
6631,5756739.014381747
6632,3680325.008260535
6633,4409083.218366525
6634,3831987.28761205
6635,4473610.206246264
6636,3304817.402257069
6637,4130821.84800702
6638,5509767.340127597
6639,4979044.454993336
6640,3260266.4378070626
6641,3667027.522761016
6642,4289620.49998824
6643,4225689.829362589
6644,5014092.665401786
6645,4607595.430562671
6646,4151073.7795389406
6647,4171761.1718579493
6648,5129501.2842019
6649,3999513.4184357733
6650,4579368.852692669
6651,3711888.443541188
6652,3400538.293241
6653,3807279.063300373
6654,3981311.7121848464
6655,4330879.51529335
6656,3637583.3469301383
6657,3342515.268392187
6658,4145768.7806212977
6659,3398987.7679386
6660,3435205.9033287102
6661,4328034.068291629
6662,4412676.904712655
6663,3947494.768838498
6664,4827623.33518403
6665,5719744.505840581
6666,3399358.2378566745
6667,3174878.6610910045
6668,3522801.9218385573
6669,3719873.520498253
6670,5283506.570520346
6671,3220678.495808539
6672,5041143.601104479
6673,3750367.2616892685
6674,4117091.0623575645
6675,3988779.014832311
6676,4530699.9683191385
6677,3934331.213290025
6678,3627718.612676217
6679,3484231.99463242
6680,4759065.006275124
6681,4257346.1252371045
6682,4495908.183125819
6683,4331225.482492688
6684,4003108.027608641
6685,4728665.775029945
6686,4120988.1602226323
6687,3236906.2653649813
6688,3743207.105748574
6689,3714610.160811933
6690,4162819.2469868576
6691,4160665.292894697
6692,3777284.2717426154
6693,3918496.080152484
6694,4003038.0896683834
6695,4330965.325935616
6696,3712335.683049895
6697,3929533.7441317397
6698,5134978.930047237
6699,3869761.771733672
6700,3748287.029946813
6701,3381487.6028765375
6702,4879200.679273084
6703,4998449.993453058
6704,4054230.9599305065
6705,3667645.5523450193
6706,4198635.676131961
6707,3732077.0070429887
6708,3516708.6646051863
6709,4495979.013718948
6710,5357099.663996877
6711,4317863.04378648
6712,4151095.29183582
6713,3667027.522761016
6714,3929169.7873744345
6715,3414800.71075038
6716,3567397.6609709775
6717,4066111.0846676375
6718,3538272.040874208
6719,4202058.588335163
6720,4412570.140886527
6721,3537950.295084593
6722,4825772.844521619
6723,3401253.5449899035
6724,4111611.984577283
6725,4221297.780601988
6726,5172202.853238636
6727,4214928.072887763
6728,5198630.413668852
6729,3593093.779793751
6730,4094430.060606349
6731,5311425.600217235
6732,3677953.491006102
6733,5033141.240734363
6734,3782696.528560619
6735,4661811.9671885595
6736,4749898.963062913
6737,3250432.750022675
6738,4501694.013256223
6739,4611254.570177061
6740,4088744.968540079
6741,3416797.299087349
6742,3639105.030789534
6743,4367742.796748914
6744,5109331.043989506
6745,4511185.612280533
6746,4396715.209150333
6747,4151073.7795389406
6748,3452636.940096228
6749,4901952.562047977
6750,5094482.843903711
6751,4967644.954744757
6752,4160339.9573645033
6753,3147289.4215279953
6754,3688813.522851506
6755,4708528.69332816
6756,4661811.9671885595
6757,4215518.804857439
6758,4243053.038837246
6759,4995056.3379212255
6760,3519141.538016391
6761,3726685.83031817
6762,4434306.413989793
6763,3645942.791017771
6764,5425287.1068819035
6765,4585819.025216392
6766,4350223.360762246
6767,5421216.163557295
6768,4529095.753212093
6769,5373249.640451984
6770,3681997.7991064265
6771,2911141.274798705
6772,4551457.699110558
6773,4655109.623840612
6774,3804455.4122588984
6775,3371500.5132527547
6776,4829180.390461018
6777,3538833.6231556134
6778,3968218.392576949
6779,4586082.3491033055
6780,5635264.272594888
6781,5035444.501994224
6782,3834729.1361670927
6783,5198630.413668852
6784,3171510.4371635537
6785,3653393.900907834
6786,3927296.1048848033
6787,5008621.017958207
6788,4541277.594046274
6789,4484851.678435871
6790,4004077.837281954
6791,3149500.722562861
6792,4919668.85931762
6793,3939367.4319161274
6794,4219290.687531727
6795,4806284.061136291
6796,4636110.659849734
6797,3990178.7800027234
6798,3558850.266473676
6799,4517696.252963514
6800,4554189.96529599
6801,4348362.062796322
6802,4564095.626010845
6803,3910466.1090055923
6804,4540337.2254017005
6805,4198628.795675062
6806,3123887.9866116606
6807,4842955.529716562
6808,4238698.424754678
6809,3407561.7940129517
6810,3361618.4515944133
6811,4878110.285001112
6812,4669972.872544743
6813,4160561.1760903606
6814,4161133.1737541533
6815,3040466.847092976
6816,3980179.6628023647
6817,4855623.415073761
6818,5388292.598340738
6819,4975068.036097574
6820,3444351.1758665806
6821,4640399.470493804
6822,4121824.5981237087
6823,3602562.6775350757
6824,4364527.780624105
6825,4186738.043437349
6826,3809127.6741276956
6827,3586095.9328875397
6828,4453030.20455023
6829,4776245.218242907
6830,3421323.9368576803
6831,3401327.1800516983
6832,3132509.652996295
6833,3885686.0026895143
6834,4935452.736159182
6835,4464677.150047498
6836,4206559.32650477
6837,4846819.961957105
6838,3792272.4956188337
6839,3206035.324799929
6840,4459302.6083988035
6841,3909470.500190957
6842,3558850.266473676
6843,4024294.0388344387
6844,4750314.391114685
6845,3393884.86749056
6846,3495064.1266949642
6847,3625804.661344825
6848,3352776.988951717
6849,3518284.9188338458
6850,3648459.3078344623
6851,3897605.464580967
6852,4646609.571099864
6853,4036039.5062823556
6854,4486544.253796919
6855,5021576.813172425
6856,4443127.055913407
6857,4019080.206367826
6858,4101819.8340051947
6859,4479546.679518228
6860,4007429.4086200153
6861,5426377.501153875
6862,3719873.520498253
6863,4109239.604773417
6864,3000758.118635691
6865,4335430.965293183
6866,3630033.0142198503
6867,4591124.024134035
6868,4160561.1760903606
6869,3434863.779315161
6870,4204564.225761077
6871,3630001.22341659
6872,4411240.716635059
6873,3670948.4331746143
6874,4668214.288113331
6875,4165129.257734785
6876,3913551.408998537
6877,3859129.1570326407
6878,3040466.847092976
6879,3171510.4371635537
6880,4254798.506285163
6881,4360745.798779044
6882,5024456.813637668
6883,3416797.299087349
6884,4840664.039383052
6885,3176845.298288378
6886,3268749.6677500615
6887,3434863.779315161
6888,3913551.408998537
6889,3503253.2735153483
6890,4176528.757983364
6891,3356945.6330644605
6892,4139982.950490892
6893,5041143.601104479
6894,3324665.8631803906
6895,3673501.47568966
6896,4911666.498947504
6897,4040375.1513782097
6898,4507525.228458365
6899,4301348.6657270705
6900,3957592.5515069277
6901,4538024.247468207
6902,4172457.814658756
6903,3216798.6905831555
6904,4145768.7806212977
6905,3519141.538016391
6906,4404923.359269542
6907,3840590.698940686
6908,4548837.2781424485
6909,4575427.8051294945
6910,2998546.817600825
6911,3936637.090021899
6912,4257346.1252371045
6913,3800445.685409165
